30.080000	0.911133
30.200000	0.910156
30.320000	0.911133
30.440000	0.912109
30.550000	0.911133
30.670000	0.912109
30.790000	0.912109
30.900000	0.909180
31.020000	0.912109
31.140000	0.910156
31.250000	0.910156
31.370000	0.908203
31.490000	0.907227
31.600000	0.906250
31.720000	0.904297
31.840000	0.901367
31.960000	0.900391
32.080000	0.898437
32.200000	0.895508
32.320000	0.893555
32.440000	0.890625
32.550000	0.887695
32.670000	0.886719
32.790000	0.883789
32.910000	0.880859
33.030000	0.877930
33.140000	0.875000
33.260000	0.871094
33.380000	0.870117
33.500000	0.867187
33.620000	0.861328
33.740000	0.858398
33.860000	0.857422
33.980000	0.853516
34.100000	0.849609
34.210000	0.844727
34.330000	0.840820
34.450000	0.836914
34.570000	0.833008
34.690000	0.830078
34.810000	0.825195
34.930000	0.820312
35.040000	0.820312
35.160000	0.816406
35.280000	0.809570
35.400000	0.805664
35.510000	0.803711
35.630000	0.799805
35.750000	0.793945
35.870000	0.789062
35.990000	0.785156
36.110000	0.780273
36.220000	0.775391
36.340000	0.774414
36.460000	0.769531
36.580000	0.766602
36.700000	0.762695
36.810000	0.754883
36.930000	0.750000
37.050000	0.746094
37.170000	0.743164
37.290000	0.738281
37.410000	0.733398
37.530000	0.728516
37.640000	0.726562
37.760000	0.721680
37.880000	0.716797
38.000000	0.712891
38.130000	0.706055
38.240000	0.704102
38.360000	0.699219
38.480000	0.695312
38.600000	0.690430
38.730000	0.681641
38.840000	0.680664
38.960000	0.676758
39.080000	0.670898
39.200000	0.666016
39.320000	0.658203
39.440000	0.653320
39.560000	0.648437
39.670000	0.645508
39.790000	0.641602
39.910000	0.637695
40.030000	0.633789
40.150000	0.628906
40.270000	0.624023
40.390000	0.619141
40.520000	0.610352
40.630000	0.604492
40.750000	0.600586
40.870000	0.598633
40.990000	0.594727
41.100000	0.585937
41.220000	0.581055
41.340000	0.580078
41.460000	0.575195
41.570000	0.570312
41.690000	0.561523
41.810000	0.556641
41.920000	0.556641
42.040000	0.551758
