30.070000	0.615234
30.200000	0.609375
30.320000	0.613281
30.440000	0.608398
30.560000	0.604492
30.680000	0.600586
30.800000	0.596680
30.920000	0.592773
31.040000	0.586914
31.160000	0.579102
31.280000	0.559570
31.400000	0.534180
31.520000	0.520508
31.640000	0.523437
31.760000	0.514648
31.880000	0.508789
32.000000	0.506836
32.120000	0.504883
32.240000	0.502930
32.360000	0.501953
32.480000	0.503906
32.600000	0.506836
32.730000	0.508789
32.850000	0.506836
32.960000	0.497070
33.090000	0.499023
33.210000	0.500000
33.330000	0.498047
33.450000	0.500000
33.570000	0.500977
33.680000	0.493164
33.800000	0.489258
33.920000	0.486328
34.040000	0.485352
34.160000	0.480469
34.280000	0.477539
34.400000	0.475586
34.520000	0.475586
34.640000	0.473633
34.760000	0.469727
34.880000	0.467773
35.000000	0.462891
35.120000	0.458008
35.240000	0.455078
35.360000	0.454102
35.480000	0.448242
35.600000	0.444336
35.720000	0.441406
35.840000	0.437500
35.960000	0.434570
36.080000	0.429688
36.200000	0.425781
36.320000	0.423828
36.440000	0.417969
36.560000	0.415039
36.680000	0.411133
36.800000	0.406250
36.920000	0.403320
37.040000	0.400391
37.160000	0.394531
37.280000	0.393555
37.400000	0.388672
37.520000	0.383789
37.640000	0.380859
37.760000	0.377930
37.880000	0.372070
38.000000	0.369141
38.120000	0.366211
38.240000	0.361328
38.360000	0.356445
38.480000	0.354492
38.600000	0.351563
38.720000	0.347656
38.840000	0.341797
38.960000	0.341797
39.080000	0.332031
39.200000	0.329102
39.320000	0.326172
39.440000	0.321289
39.560000	0.321289
39.680000	0.315430
39.800000	0.310547
39.920000	0.306641
40.040000	0.303711
40.160000	0.299805
40.280000	0.294922
40.400000	0.294922
40.520000	0.289062
40.640000	0.284180
40.760000	0.280273
40.880000	0.277344
41.000000	0.272461
41.120000	0.269531
41.240000	0.265625
41.360000	0.261719
41.480000	0.260742
41.600000	0.253906
41.720000	0.250000
41.840000	0.247070
41.960000	0.242188
42.080000	0.239258
42.200000	0.236328
42.320000	0.231445
42.440000	0.227539
42.560000	0.224609
42.680000	0.221680
42.800000	0.217773
42.920000	0.214844
43.040000	0.210938
43.160000	0.208008
43.280000	0.203125
43.400000	0.201172
43.520000	0.196289
43.640000	0.193359
43.760000	0.190430
43.880000	0.186523
44.000000	0.183594
44.120000	0.180664
44.240000	0.175781
44.360000	0.172852
44.480000	0.169922
44.600000	0.166016
44.720000	0.162109
44.840000	0.159180
44.960000	0.156250
45.080000	0.153320
45.200000	0.149414
45.320000	0.146484
45.440000	0.142578
45.560000	0.139648
45.680000	0.136719
45.800000	0.132813
45.920000	0.130859
46.040000	0.126953
46.160000	0.123047
46.280000	0.119141
46.400000	0.117188
46.520000	0.114258
46.640000	0.110352
46.760000	0.108398
46.880000	0.104492
47.000000	0.102539
47.120000	0.099609
47.240000	0.096680
47.360000	0.093750
47.480000	0.090820
47.600000	0.086914
47.720000	0.083984
47.840000	0.082031
47.960000	0.078125
48.080000	0.077148
48.210000	0.073242
48.330000	0.071289
48.450000	0.069336
48.570000	0.067383
48.690000	0.063477
48.810000	0.062500
48.930000	0.059570
49.050000	0.057617
49.170000	0.055664
49.290000	0.053711
49.410000	0.050781
49.530000	0.049805
49.650000	0.046875
49.770000	0.044922
49.890000	0.043945
50.010000	0.041992
50.130000	0.040039
50.260000	0.037109
50.380000	0.036133
50.500000	0.035156
50.620000	0.033203
50.740000	0.031250
50.860000	0.030273
50.980000	0.029297
51.100000	0.028320
51.220000	0.026367
51.340000	0.025391
51.460000	0.024414
51.580000	0.023437
51.700000	0.023437
51.820000	0.021484
51.940000	0.021484
52.060000	0.020508
52.180000	0.019531
52.300000	0.019531
52.420000	0.018555
52.540000	0.018555
52.650000	0.018555
52.770000	0.018555
52.890000	0.018555
53.010000	0.018555
53.120000	0.018555
53.240000	0.018555
53.360000	0.018555
53.470000	0.019531
53.600000	0.019531
53.710000	0.021484
53.840000	0.021484
53.950000	0.023437
54.070000	0.023437
54.190000	0.024414
54.310000	0.025391
54.430000	0.026367
54.550000	0.028320
54.670000	0.028320
54.790000	0.031250
54.910000	0.032227
55.030000	0.035156
55.160000	0.037109
55.280000	0.039063
55.400000	0.041016
55.520000	0.042969
55.640000	0.045898
55.760000	0.047852
55.880000	0.050781
56.000000	0.053711
56.120000	0.056641
56.240000	0.060547
56.360000	0.063477
56.480000	0.067383
56.600000	0.071289
56.720000	0.074219
56.840000	0.078125
56.960000	0.082031
57.080000	0.086914
57.200000	0.090820
57.320000	0.095703
57.440000	0.099609
57.560000	0.105469
57.690000	0.112305
57.800000	0.116211
57.920000	0.122070
58.040000	0.126953
58.170000	0.132813
58.290000	0.138672
58.410000	0.145508
58.530000	0.152344
58.650000	0.158203
58.770000	0.166016
58.890000	0.171875
59.010000	0.178711
59.130000	0.186523
59.250000	0.193359
59.370000	0.202148
59.490000	0.210938
59.610000	0.217773
59.730000	0.227539
59.850000	0.235352
59.970000	0.245117
60.090000	0.253906
60.210000	0.264648
60.330000	0.275391
60.450000	0.285156
60.570000	0.296875
60.690000	0.307617
60.810000	0.319336
60.940000	0.330078
61.060000	0.343750
61.180000	0.354492
61.300000	0.367188
61.420000	0.379883
61.540000	0.393555
61.660000	0.406250
61.780000	0.418945
61.900000	0.432617
62.020000	0.447266
62.140000	0.459961
62.260000	0.474609
62.380000	0.489258
62.500000	0.503906
62.620000	0.520508
62.740000	0.536133
62.860000	0.552734
62.980000	0.570312
63.100000	0.585937
63.230000	0.608398
63.350000	0.625977
63.470000	0.642578
63.590000	0.663086
63.710000	0.679687
63.830000	0.698242
63.950000	0.718750
64.070000	0.734375
64.190000	0.755859
64.310000	0.776367
64.430000	0.793945
64.550000	0.816406
64.670000	0.836914
64.800000	0.857422
64.920000	0.875977
65.040000	0.891602
65.160000	0.907227
65.280000	0.919922
65.400000	0.928711
65.520000	0.936523
65.640000	0.937500
65.760000	0.936523
65.870000	0.936523
65.990000	0.934570
66.110000	0.933594
66.230000	0.932617
66.350000	0.931641
66.470000	0.930664
66.590000	0.930664
66.710000	0.929687
66.820000	0.928711
66.940000	0.928711
67.060000	0.928711
67.180000	0.926758
67.290000	0.926758
67.410000	0.926758
67.530000	0.925781
67.650000	0.925781
67.760000	0.925781
67.880000	0.923828
68.000000	0.923828
68.120000	0.923828
68.240000	0.922852
68.360000	0.923828
68.470000	0.922852
68.590000	0.921875
68.710000	0.921875
68.830000	0.920898
68.940000	0.921875
69.060000	0.919922
69.180000	0.919922
69.300000	0.919922
69.410000	0.919922
69.530000	0.919922
69.650000	0.918945
69.770000	0.918945
69.890000	0.917969
70.000000	0.917969
70.120000	0.917969
70.240000	0.917969
70.360000	0.916992
70.480000	0.917969
70.600000	0.916016
70.710000	0.916016
70.830000	0.916992
70.940000	0.915039
71.060000	0.914062
71.180000	0.914062
71.300000	0.915039
71.420000	0.914062
71.540000	0.914062
71.660000	0.914062
71.780000	0.913086
71.890000	0.914062
72.010000	0.913086
72.130000	0.912109
72.250000	0.912109
72.370000	0.912109
72.480000	0.912109
72.600000	0.911133
72.720000	0.912109
72.830000	0.912109
72.950000	0.911133
73.070000	0.911133
73.190000	0.911133
73.300000	0.911133
73.420000	0.911133
73.540000	0.911133
73.650000	0.910156
73.770000	0.910156
73.890000	0.910156
74.010000	0.910156
74.130000	0.909180
74.240000	0.910156
74.360000	0.910156
74.480000	0.901367
74.600000	0.909180
74.720000	0.909180
74.840000	0.910156
74.960000	0.909180
75.070000	0.910156
75.190000	0.910156
75.310000	0.909180
75.420000	0.909180
75.540000	0.910156
75.660000	0.910156
75.780000	0.910156
75.890000	0.910156
76.010000	0.910156
76.130000	0.910156
76.240000	0.910156
76.360000	0.910156
76.480000	0.911133
76.600000	0.911133
76.720000	0.912109
76.830000	0.910156
76.950000	0.910156
77.070000	0.910156
77.190000	0.910156
77.310000	0.909180
77.420000	0.910156
77.540000	0.909180
77.660000	0.909180
77.770000	0.909180
77.890000	0.909180
78.010000	0.909180
78.130000	0.908203
78.240000	0.909180
78.360000	0.908203
78.480000	0.907227
78.600000	0.907227
78.720000	0.907227
78.830000	0.908203
78.950000	0.907227
79.070000	0.908203
79.190000	0.907227
79.310000	0.907227
79.430000	0.907227
79.550000	0.907227
79.660000	0.906250
79.780000	0.906250
79.900000	0.907227
80.020000	0.906250
80.130000	0.906250
80.250000	0.905273
80.370000	0.906250
80.490000	0.906250
80.610000	0.905273
80.730000	0.905273
80.840000	0.905273
80.960000	0.905273
81.080000	0.905273
81.190000	0.905273
81.310000	0.905273
81.430000	0.905273
81.550000	0.904297
81.670000	0.904297
81.790000	0.903320
81.900000	0.904297
82.020000	0.903320
82.140000	0.903320
82.260000	0.903320
82.370000	0.904297
82.490000	0.903320
82.610000	0.904297
82.730000	0.904297
82.840000	0.904297
82.960000	0.905273
83.080000	0.907227
83.200000	0.910156
83.320000	0.916016
83.450000	0.920898
83.570000	0.847656
83.690000	0.546875
83.810000	0.366211
83.930000	0.281250
84.050000	0.239258
84.170000	0.215820
84.290000	0.185547
84.410000	0.151367
84.530000	0.124023
84.650000	0.103516
84.770000	0.091797
84.890000	0.081055
85.020000	0.066406
85.140000	0.053711
85.260000	0.048828
85.380000	0.045898
85.490000	0.044922
85.610000	0.066406
85.730000	0.285156
85.850000	0.345703
85.980000	0.083984
86.100000	0.157227
86.220000	0.275391
86.340000	0.129883
86.460000	0.251953
86.580000	0.549805
86.700000	0.895508
86.820000	0.899414
86.940000	0.898437
87.060000	0.897461
87.170000	0.897461
87.290000	0.897461
87.410000	0.897461
87.530000	0.897461
87.640000	0.897461
87.760000	0.898437
87.880000	0.897461
88.000000	0.897461
88.120000	0.905273
88.240000	0.346680
88.360000	0.112305
88.480000	0.231445
88.600000	0.269531
88.720000	0.132813
88.840000	0.603516
88.960000	0.112305
89.080000	0.012695
89.200000	0.008789
89.320000	0.007813
89.440000	0.006836
89.560000	0.007813
