Angulo 	 Sensor Luz 	 Sensor Luz Referencia 	 Temperatura: 25.0 
31.970 	 4.272 	 0.000 
31.980 	 4.286 	 0.000 
31.990 	 4.286 	 0.000 
32.000 	 4.291 	 0.000 
32.010 	 4.286 	 0.000 
32.020 	 4.291 	 0.000 
32.030 	 4.291 	 0.000 
32.040 	 4.286 	 0.000 
32.050 	 4.291 	 0.000 
32.060 	 4.291 	 0.000 
32.070 	 4.291 	 0.000 
32.080 	 4.286 	 0.000 
32.090 	 4.282 	 0.000 
32.100 	 4.291 	 0.000 
32.110 	 4.291 	 0.000 
32.120 	 4.291 	 0.000 
32.130 	 4.291 	 0.000 
32.140 	 4.291 	 0.000 
32.150 	 4.291 	 0.000 
32.160 	 4.286 	 0.000 
32.170 	 4.291 	 0.000 
32.180 	 4.291 	 0.000 
32.190 	 4.286 	 0.000 
32.200 	 4.291 	 0.000 
32.210 	 4.282 	 0.000 
32.220 	 4.291 	 0.000 
32.230 	 4.291 	 0.000 
32.240 	 4.291 	 0.000 
32.250 	 4.291 	 0.000 
32.260 	 4.291 	 0.000 
32.270 	 4.286 	 0.000 
32.280 	 4.291 	 0.000 
32.290 	 4.286 	 0.000 
32.300 	 4.291 	 0.000 
32.310 	 4.291 	 0.000 
32.320 	 4.282 	 0.000 
32.330 	 4.286 	 0.000 
32.340 	 4.291 	 0.000 
32.350 	 4.291 	 0.000 
32.360 	 4.291 	 0.000 
32.370 	 4.291 	 0.000 
32.380 	 4.291 	 0.000 
32.390 	 4.286 	 0.000 
32.400 	 4.291 	 0.000 
32.410 	 4.291 	 0.000 
32.420 	 4.291 	 0.000 
32.430 	 4.286 	 0.000 
32.440 	 4.282 	 0.000 
32.450 	 4.286 	 0.000 
32.460 	 4.286 	 0.000 
32.470 	 4.291 	 0.000 
32.480 	 4.286 	 0.000 
32.490 	 4.291 	 0.000 
32.500 	 4.291 	 0.000 
32.510 	 4.291 	 0.000 
32.520 	 4.296 	 0.000 
32.530 	 4.286 	 0.000 
32.540 	 4.291 	 0.000 
32.550 	 4.291 	 0.000 
32.560 	 4.282 	 0.000 
32.570 	 4.291 	 0.000 
32.580 	 4.291 	 0.000 
32.590 	 4.291 	 0.000 
32.600 	 4.291 	 0.000 
32.610 	 4.291 	 0.000 
32.620 	 4.291 	 0.000 
32.630 	 4.291 	 0.000 
32.640 	 4.291 	 0.000 
32.650 	 4.291 	 0.000 
32.660 	 4.291 	 0.000 
32.670 	 4.291 	 0.000 
32.680 	 4.286 	 0.000 
32.690 	 4.291 	 0.000 
32.700 	 4.291 	 0.000 
32.710 	 4.291 	 0.000 
32.720 	 4.291 	 0.000 
32.730 	 4.291 	 0.000 
32.740 	 4.291 	 0.000 
32.750 	 4.296 	 0.000 
32.760 	 4.296 	 0.000 
32.770 	 4.291 	 0.000 
32.780 	 4.296 	 0.000 
32.790 	 4.291 	 0.000 
32.800 	 4.291 	 0.000 
32.810 	 4.296 	 0.000 
32.820 	 4.291 	 0.000 
32.830 	 4.291 	 0.000 
32.840 	 4.291 	 0.029 
32.850 	 4.291 	 0.000 
32.860 	 4.291 	 0.000 
32.870 	 4.291 	 0.000 
32.880 	 4.296 	 0.000 
32.890 	 4.291 	 0.000 
32.900 	 4.296 	 0.000 
32.910 	 4.291 	 0.000 
32.920 	 4.291 	 0.000 
32.930 	 4.291 	 0.000 
32.940 	 4.296 	 0.000 
32.950 	 4.291 	 0.000 
32.960 	 4.291 	 0.000 
32.970 	 4.296 	 0.000 
32.980 	 4.291 	 0.000 
32.990 	 4.296 	 0.029 
33.000 	 4.296 	 0.000 
33.010 	 4.296 	 0.000 
33.020 	 4.291 	 0.000 
33.030 	 4.291 	 0.000 
33.040 	 4.296 	 0.000 
33.050 	 4.291 	 0.000 
33.060 	 4.301 	 0.000 
33.070 	 4.291 	 0.000 
33.080 	 4.296 	 0.000 
33.090 	 4.296 	 0.000 
33.100 	 4.291 	 0.000 
33.110 	 4.296 	 0.000 
33.120 	 4.291 	 0.000 
33.130 	 4.296 	 0.000 
33.140 	 4.291 	 0.000 
33.150 	 4.291 	 0.000 
33.160 	 4.296 	 0.000 
33.170 	 4.291 	 0.000 
33.180 	 4.296 	 0.000 
33.190 	 4.291 	 0.000 
33.200 	 4.296 	 0.000 
33.210 	 4.291 	 0.000 
33.220 	 4.296 	 0.000 
33.230 	 4.296 	 0.000 
33.240 	 4.296 	 0.000 
33.250 	 4.296 	 0.000 
33.260 	 4.291 	 0.000 
33.270 	 4.291 	 0.000 
33.280 	 4.291 	 0.000 
33.290 	 4.296 	 0.000 
33.300 	 4.301 	 0.000 
33.310 	 4.291 	 0.000 
33.320 	 4.296 	 0.000 
33.330 	 4.296 	 0.000 
33.340 	 4.296 	 0.000 
33.350 	 4.301 	 0.000 
33.360 	 4.296 	 0.000 
33.370 	 4.291 	 0.000 
33.380 	 4.291 	 0.000 
33.390 	 4.291 	 0.000 
33.400 	 4.291 	 0.000 
33.410 	 4.296 	 0.000 
33.420 	 4.296 	 0.000 
33.430 	 4.291 	 0.000 
33.440 	 4.296 	 0.000 
33.450 	 4.291 	 0.000 
33.460 	 4.301 	 0.000 
33.470 	 4.296 	 0.000 
33.480 	 4.291 	 0.000 
33.490 	 4.296 	 0.000 
33.500 	 4.291 	 0.000 
33.510 	 4.301 	 0.000 
33.520 	 4.291 	 0.000 
33.530 	 4.301 	 0.000 
33.540 	 4.301 	 0.000 
33.550 	 4.296 	 0.000 
33.560 	 4.301 	 0.000 
33.570 	 4.296 	 0.000 
33.580 	 4.301 	 0.000 
33.590 	 4.301 	 0.000 
33.600 	 4.301 	 0.000 
33.610 	 4.296 	 0.000 
33.620 	 4.291 	 0.000 
33.630 	 4.301 	 0.000 
33.640 	 4.296 	 0.000 
33.650 	 4.306 	 0.000 
33.660 	 4.301 	 0.000 
33.670 	 4.301 	 0.000 
33.680 	 4.296 	 0.000 
33.690 	 4.301 	 0.000 
33.700 	 4.301 	 0.000 
33.710 	 4.301 	 0.005 
33.720 	 4.301 	 0.000 
33.730 	 4.301 	 0.000 
33.740 	 4.291 	 0.000 
33.750 	 4.301 	 0.000 
33.760 	 4.301 	 0.000 
33.770 	 4.301 	 0.000 
33.780 	 4.296 	 0.000 
33.790 	 4.306 	 0.000 
33.800 	 4.301 	 0.000 
33.810 	 4.306 	 0.000 
33.820 	 4.301 	 0.000 
33.830 	 4.301 	 0.000 
33.840 	 4.301 	 0.000 
33.850 	 4.301 	 0.000 
33.860 	 4.296 	 0.000 
33.870 	 4.301 	 0.000 
33.880 	 4.301 	 0.000 
33.890 	 4.301 	 0.024 
33.900 	 4.301 	 0.000 
33.910 	 4.301 	 0.000 
33.920 	 4.296 	 0.000 
33.930 	 4.306 	 0.000 
33.940 	 4.301 	 0.000 
33.950 	 4.306 	 0.000 
33.960 	 4.301 	 0.000 
33.970 	 4.296 	 0.000 
33.980 	 4.306 	 0.000 
33.990 	 4.301 	 0.000 
34.000 	 4.306 	 0.000 
34.010 	 4.291 	 0.000 
34.020 	 4.311 	 0.000 
34.030 	 4.301 	 0.000 
34.040 	 4.301 	 0.000 
34.050 	 4.301 	 0.000 
34.060 	 4.301 	 0.000 
34.070 	 4.306 	 0.000 
34.080 	 4.301 	 0.000 
34.090 	 4.306 	 0.000 
34.100 	 4.316 	 0.000 
34.110 	 4.301 	 0.000 
34.120 	 4.306 	 0.000 
34.130 	 4.306 	 0.000 
34.140 	 4.326 	 0.000 
34.150 	 4.301 	 0.000 
34.160 	 4.301 	 0.000 
34.170 	 4.301 	 0.000 
34.180 	 4.301 	 0.000 
34.190 	 4.306 	 0.000 
34.200 	 4.301 	 0.000 
34.210 	 4.306 	 0.000 
34.220 	 4.311 	 0.000 
34.230 	 4.306 	 0.000 
34.240 	 4.301 	 0.000 
34.250 	 4.311 	 0.000 
34.260 	 4.330 	 0.000 
34.270 	 4.301 	 0.000 
34.280 	 4.301 	 0.000 
34.290 	 4.306 	 0.000 
34.300 	 4.296 	 0.000 
34.310 	 4.306 	 0.000 
34.320 	 4.301 	 0.010 
34.330 	 4.321 	 0.000 
34.340 	 4.306 	 0.000 
34.350 	 4.306 	 0.000 
34.360 	 4.306 	 0.000 
34.370 	 4.301 	 0.000 
34.380 	 4.301 	 0.000 
34.390 	 4.301 	 0.000 
34.400 	 4.301 	 0.000 
34.410 	 4.306 	 0.000 
34.420 	 4.311 	 0.000 
34.430 	 4.306 	 0.000 
34.440 	 4.311 	 0.000 
34.450 	 4.311 	 0.000 
34.460 	 4.306 	 0.000 
34.470 	 4.311 	 0.000 
34.480 	 4.301 	 0.000 
34.490 	 4.326 	 0.000 
34.500 	 4.301 	 0.000 
34.510 	 4.301 	 0.000 
34.520 	 4.301 	 0.000 
34.530 	 4.301 	 0.000 
34.540 	 4.330 	 0.000 
34.550 	 4.311 	 0.000 
34.560 	 4.316 	 0.000 
34.570 	 4.306 	 0.000 
34.580 	 4.311 	 0.000 
34.590 	 4.335 	 0.000 
34.600 	 4.306 	 0.000 
34.610 	 4.335 	 0.000 
34.620 	 4.316 	 0.000 
34.630 	 4.301 	 0.000 
34.640 	 4.326 	 0.000 
34.650 	 4.306 	 0.000 
34.660 	 4.335 	 0.000 
34.670 	 4.306 	 0.000 
34.680 	 4.335 	 0.000 
34.690 	 4.306 	 0.000 
34.700 	 4.330 	 0.000 
34.710 	 4.326 	 0.000 
34.720 	 4.301 	 0.000 
34.730 	 4.330 	 0.000 
34.740 	 4.306 	 0.005 
34.750 	 4.306 	 0.000 
34.760 	 4.316 	 0.000 
34.770 	 4.321 	 0.000 
34.780 	 4.340 	 0.000 
34.790 	 4.306 	 0.000 
34.800 	 4.335 	 0.000 
34.810 	 4.311 	 0.000 
34.820 	 4.340 	 0.000 
34.830 	 4.335 	 0.000 
34.840 	 4.316 	 0.000 
34.850 	 4.330 	 0.000 
34.860 	 4.306 	 0.000 
34.870 	 4.306 	 0.000 
34.880 	 4.321 	 0.000 
34.890 	 4.335 	 0.000 
34.900 	 4.340 	 0.000 
34.910 	 4.330 	 0.000 
34.920 	 4.330 	 0.000 
34.930 	 4.301 	 0.000 
34.940 	 4.345 	 0.000 
34.950 	 4.330 	 0.000 
34.960 	 4.335 	 0.000 
34.970 	 4.330 	 0.000 
34.980 	 4.326 	 0.024 
34.990 	 4.326 	 0.000 
35.000 	 4.321 	 0.000 
35.010 	 4.326 	 0.000 
35.020 	 4.335 	 0.000 
35.030 	 4.335 	 0.000 
35.040 	 4.340 	 0.000 
35.050 	 4.321 	 0.000 
35.060 	 4.340 	 0.000 
35.070 	 4.316 	 0.000 
35.080 	 4.330 	 0.000 
35.090 	 4.330 	 0.000 
35.100 	 4.306 	 0.000 
35.110 	 4.321 	 0.000 
35.120 	 4.330 	 0.000 
35.130 	 4.335 	 0.000 
35.140 	 4.316 	 0.000 
35.150 	 4.335 	 0.000 
35.160 	 4.330 	 0.000 
35.170 	 4.316 	 0.000 
35.180 	 4.345 	 0.000 
35.190 	 4.335 	 0.000 
35.200 	 4.335 	 0.000 
35.210 	 4.306 	 0.000 
35.220 	 4.335 	 0.000 
35.230 	 4.316 	 0.000 
35.240 	 4.321 	 0.000 
35.250 	 4.335 	 0.000 
35.260 	 4.321 	 0.000 
35.270 	 4.340 	 0.000 
35.280 	 4.330 	 0.000 
35.290 	 4.340 	 0.000 
35.300 	 4.340 	 0.000 
35.310 	 4.330 	 0.000 
35.320 	 4.330 	 0.000 
35.330 	 4.306 	 0.000 
35.340 	 4.316 	 0.024 
35.350 	 4.330 	 0.000 
35.360 	 4.335 	 0.000 
35.370 	 4.340 	 0.000 
35.380 	 4.321 	 0.000 
35.390 	 4.340 	 0.000 
35.400 	 4.311 	 0.000 
35.410 	 4.330 	 0.000 
35.420 	 4.316 	 0.000 
35.430 	 4.330 	 0.000 
35.440 	 4.335 	 0.000 
35.450 	 4.306 	 0.000 
35.460 	 4.330 	 0.000 
35.470 	 4.306 	 0.000 
35.480 	 4.340 	 0.000 
35.490 	 4.330 	 0.000 
35.500 	 4.335 	 0.000 
35.510 	 4.340 	 0.000 
35.520 	 4.326 	 0.000 
35.530 	 4.330 	 0.000 
35.540 	 4.330 	 0.000 
35.550 	 4.345 	 0.000 
35.560 	 4.326 	 0.000 
35.570 	 4.335 	 0.000 
35.580 	 4.330 	 0.000 
35.590 	 4.316 	 0.000 
35.600 	 4.340 	 0.000 
35.610 	 4.321 	 0.000 
35.620 	 4.335 	 0.000 
35.630 	 4.335 	 0.000 
35.640 	 4.335 	 0.000 
35.650 	 4.345 	 0.000 
35.660 	 4.321 	 0.000 
35.670 	 4.340 	 0.000 
35.680 	 4.335 	 0.000 
35.690 	 4.306 	 0.000 
35.700 	 4.335 	 0.000 
35.710 	 4.306 	 0.000 
35.720 	 4.345 	 0.000 
35.730 	 4.316 	 0.000 
35.740 	 4.340 	 0.000 
35.750 	 4.340 	 0.000 
35.760 	 4.345 	 0.000 
35.770 	 4.335 	 0.000 
35.780 	 4.330 	 0.000 
35.790 	 4.350 	 0.000 
35.800 	 4.330 	 0.000 
35.810 	 4.350 	 0.005 
35.820 	 4.340 	 0.000 
35.830 	 4.340 	 0.000 
35.840 	 4.350 	 0.000 
35.850 	 4.335 	 0.000 
35.860 	 4.345 	 0.000 
35.870 	 4.335 	 0.000 
35.880 	 4.350 	 0.005 
35.890 	 4.340 	 0.000 
35.900 	 4.345 	 0.000 
35.910 	 4.345 	 0.000 
35.920 	 4.321 	 0.000 
35.930 	 4.335 	 0.010 
35.940 	 4.340 	 0.000 
35.950 	 4.350 	 0.000 
35.960 	 4.340 	 0.000 
35.970 	 4.345 	 0.000 
35.980 	 4.340 	 0.000 
35.990 	 4.335 	 0.000 
36.000 	 4.355 	 0.000 
36.010 	 4.335 	 0.000 
36.020 	 4.345 	 0.000 
36.030 	 4.345 	 0.000 
36.040 	 4.330 	 0.000 
36.050 	 4.340 	 0.000 
36.060 	 4.326 	 0.000 
36.070 	 4.335 	 0.000 
36.080 	 4.335 	 0.000 
36.090 	 4.350 	 0.000 
36.100 	 4.345 	 0.000 
36.110 	 4.340 	 0.000 
36.120 	 4.345 	 0.015 
36.130 	 4.335 	 0.000 
36.140 	 4.350 	 0.000 
36.150 	 4.345 	 0.000 
36.160 	 4.321 	 0.000 
36.170 	 4.340 	 0.000 
36.180 	 4.321 	 0.000 
36.190 	 4.345 	 0.000 
36.200 	 4.340 	 0.000 
36.210 	 4.350 	 0.000 
36.220 	 4.335 	 0.000 
36.230 	 4.345 	 0.000 
36.240 	 4.355 	 0.000 
36.250 	 4.335 	 0.000 
36.260 	 4.350 	 0.000 
36.270 	 4.335 	 0.000 
36.280 	 4.330 	 0.000 
36.290 	 4.340 	 0.000 
36.300 	 4.321 	 0.000 
36.310 	 4.345 	 0.000 
36.320 	 4.340 	 0.000 
36.330 	 4.350 	 0.000 
36.340 	 4.335 	 0.000 
36.350 	 4.345 	 0.000 
36.360 	 4.350 	 0.000 
36.370 	 4.340 	 0.000 
36.380 	 4.345 	 0.000 
36.390 	 4.326 	 0.000 
36.400 	 4.350 	 0.000 
36.410 	 4.335 	 0.000 
36.420 	 4.350 	 0.000 
36.430 	 4.345 	 0.000 
36.440 	 4.345 	 0.000 
36.450 	 4.355 	 0.000 
36.460 	 4.340 	 0.000 
36.470 	 4.345 	 0.000 
36.480 	 4.335 	 0.000 
36.490 	 4.350 	 0.000 
36.500 	 4.326 	 0.000 
36.510 	 4.340 	 0.000 
36.520 	 4.345 	 0.000 
36.530 	 4.330 	 0.000 
36.540 	 4.355 	 0.000 
36.550 	 4.340 	 0.000 
36.560 	 4.350 	 0.000 
36.570 	 4.355 	 0.000 
36.580 	 4.340 	 0.000 
36.590 	 4.345 	 0.000 
36.600 	 4.340 	 0.000 
36.610 	 4.355 	 0.000 
36.620 	 4.345 	 0.000 
36.630 	 4.335 	 0.000 
36.640 	 4.350 	 0.000 
36.650 	 4.335 	 0.000 
36.660 	 4.355 	 0.000 
36.670 	 4.340 	 0.000 
36.680 	 4.350 	 0.000 
36.690 	 4.345 	 0.000 
36.700 	 4.350 	 0.000 
36.710 	 4.355 	 0.000 
36.720 	 4.340 	 0.000 
36.730 	 4.350 	 0.000 
36.740 	 4.350 	 0.000 
36.750 	 4.340 	 0.000 
36.760 	 4.350 	 0.000 
36.770 	 4.335 	 0.000 
36.780 	 4.350 	 0.000 
36.790 	 4.335 	 0.000 
36.800 	 4.355 	 0.000 
36.810 	 4.345 	 0.000 
36.820 	 4.330 	 0.000 
36.830 	 4.306 	 0.000 
36.840 	 4.350 	 0.000 
36.850 	 4.345 	 0.000 
36.860 	 4.355 	 0.000 
36.870 	 4.340 	 0.000 
36.880 	 4.335 	 0.000 
36.890 	 4.350 	 0.000 
36.900 	 4.350 	 0.000 
36.910 	 4.350 	 0.000 
36.920 	 4.345 	 0.000 
36.930 	 4.335 	 0.000 
36.940 	 4.345 	 0.000 
36.950 	 4.350 	 0.000 
36.960 	 4.350 	 0.000 
36.970 	 4.340 	 0.000 
36.980 	 4.355 	 0.010 
36.990 	 4.340 	 0.000 
37.000 	 4.355 	 0.000 
37.010 	 4.350 	 0.000 
37.020 	 4.345 	 0.000 
37.030 	 4.345 	 0.000 
37.040 	 4.326 	 0.000 
37.050 	 4.326 	 0.000 
37.060 	 4.345 	 0.000 
37.070 	 4.345 	 0.000 
37.080 	 4.350 	 0.000 
37.090 	 4.350 	 0.000 
37.100 	 4.335 	 0.000 
37.110 	 4.345 	 0.000 
37.120 	 4.345 	 0.000 
37.130 	 4.335 	 0.000 
37.140 	 4.355 	 0.000 
37.150 	 4.345 	 0.000 
37.160 	 4.345 	 0.000 
37.170 	 4.340 	 0.000 
37.180 	 4.360 	 0.000 
37.190 	 4.345 	 0.000 
37.200 	 4.350 	 0.000 
37.210 	 4.355 	 0.000 
37.220 	 4.340 	 0.000 
37.230 	 4.355 	 0.000 
37.240 	 4.345 	 0.000 
37.250 	 4.345 	 0.000 
37.260 	 4.345 	 0.000 
37.270 	 4.350 	 0.000 
37.280 	 4.345 	 0.000 
37.290 	 4.345 	 0.000 
37.300 	 4.345 	 0.000 
37.310 	 4.335 	 0.000 
37.320 	 4.345 	 0.000 
37.330 	 4.340 	 0.000 
37.340 	 4.350 	 0.000 
37.350 	 4.350 	 0.000 
37.360 	 4.316 	 0.000 
37.370 	 4.301 	 0.000 
37.380 	 4.330 	 0.000 
37.390 	 4.340 	 0.000 
37.400 	 4.350 	 0.000 
37.410 	 4.350 	 0.000 
37.420 	 4.340 	 0.000 
37.430 	 4.345 	 0.000 
37.440 	 4.340 	 0.000 
37.450 	 4.350 	 0.000 
37.460 	 4.355 	 0.000 
37.470 	 4.340 	 0.000 
37.480 	 4.350 	 0.000 
37.490 	 4.345 	 0.000 
37.500 	 4.350 	 0.000 
37.510 	 4.350 	 0.000 
37.520 	 4.350 	 0.000 
37.530 	 4.350 	 0.000 
37.540 	 4.340 	 0.000 
37.550 	 4.360 	 0.000 
37.560 	 4.350 	 0.000 
37.570 	 4.350 	 0.000 
37.580 	 4.355 	 0.000 
37.590 	 4.350 	 0.000 
37.600 	 4.360 	 0.000 
37.610 	 4.350 	 0.000 
37.620 	 4.360 	 0.000 
37.630 	 4.350 	 0.000 
37.640 	 4.350 	 0.000 
37.650 	 4.355 	 0.000 
37.660 	 4.345 	 0.000 
37.670 	 4.360 	 0.000 
37.680 	 4.355 	 0.000 
37.690 	 4.365 	 0.000 
37.700 	 4.355 	 0.000 
37.710 	 4.355 	 0.000 
37.720 	 4.360 	 0.000 
37.730 	 4.350 	 0.000 
37.740 	 4.360 	 0.024 
37.750 	 4.355 	 0.000 
37.760 	 4.355 	 0.000 
37.770 	 4.360 	 0.000 
37.780 	 4.340 	 0.000 
37.790 	 4.355 	 0.000 
37.800 	 4.350 	 0.000 
37.810 	 4.360 	 0.000 
37.820 	 4.350 	 0.000 
37.830 	 4.355 	 0.000 
37.840 	 4.355 	 0.000 
37.850 	 4.355 	 0.000 
37.860 	 4.360 	 0.000 
37.870 	 4.350 	 0.000 
37.880 	 4.355 	 0.000 
37.890 	 4.355 	 0.000 
37.900 	 4.350 	 0.000 
37.910 	 4.355 	 0.000 
37.920 	 4.350 	 0.000 
37.930 	 4.360 	 0.000 
37.940 	 4.355 	 0.000 
37.950 	 4.365 	 0.000 
37.960 	 4.355 	 0.000 
37.970 	 4.365 	 0.000 
37.980 	 4.355 	 0.000 
37.990 	 4.360 	 0.000 
38.000 	 4.360 	 0.000 
38.010 	 4.355 	 0.000 
38.020 	 4.365 	 0.000 
38.030 	 4.355 	 0.000 
38.040 	 4.360 	 0.000 
38.050 	 4.365 	 0.000 
38.060 	 4.355 	 0.000 
38.070 	 4.365 	 0.000 
38.080 	 4.355 	 0.000 
38.090 	 4.365 	 0.000 
38.100 	 4.360 	 0.000 
38.110 	 4.350 	 0.000 
38.120 	 4.365 	 0.000 
38.130 	 4.350 	 0.000 
38.140 	 4.365 	 0.000 
38.150 	 4.350 	 0.000 
38.160 	 4.365 	 0.000 
38.170 	 4.355 	 0.000 
